2023-03-27 13:23:11;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:23:11;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:25:20;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml"""
2023-03-27 13:25:20;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:28:00;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:28:22;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml"""
2023-03-27 13:28:22;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:41:35;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:41:39;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml"""
2023-03-27 13:41:39;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:41:49;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:42:46;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml"""
2023-03-27 13:42:46;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:42:57;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:43:06;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml"""
2023-03-27 13:43:06;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:43:09;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:43:14;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/hostname"""
2023-03-27 13:43:14;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:43:18;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:43:21;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/hosts"""
2023-03-27 13:43:21;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:43:29;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:43:33;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/bin/hostname ip-10-77-20-248"""
2023-03-27 13:43:33;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:43:33;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:44:05;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/hostnamectl ip-10-77-20-248"""
2023-03-27 13:44:05;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:44:05;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:44:16;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/hostnamectl set-hostname ip-10-77-20-248"""
2023-03-27 13:44:16;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:44:16;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 13:44:19;10.77.20.248;sshd;"""Received disconnect from 85.245.107.41 port 54259:11: disconnected by user"""
2023-03-27 13:44:19;10.77.20.248;sshd;"""Disconnected from 85.245.107.41 port 54259"""
2023-03-27 13:44:19;10.77.20.248;sshd;"""pam_unix(sshd:session): session closed for user ubuntu"""
2023-03-27 13:44:19;10.77.20.248;systemd-logind;"""Removed session 1."""
2023-03-27 13:44:20;10.77.20.248;sshd;"""Accepted publickey for ubuntu from 85.245.107.41 port 54866 ssh2: RSA SHA256:Kl8kPGZrTiz7g4FO1hyqHdsSBBb5Fge6NWOobN03XJg"""
2023-03-27 13:44:20;10.77.20.248;sshd;"""pam_unix(sshd:session): session opened for user ubuntu by (uid=0)"""
2023-03-27 13:44:20;10.77.20.248;systemd ;"""pam_unix(systemd-user:session): session opened for user ubuntu by (uid=0)"""
2023-03-27 13:44:20;10.77.20.248;systemd-logind;"""New session 3 of user ubuntu."""
2023-03-27 13:44:29;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service packetbeat start"""
2023-03-27 13:44:29;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 13:44:29;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 14:01:39;10.77.20.248;sshd;"""error: maximum authentication attempts exceeded for root from 122.176.37.221 port 37107 ssh2 [preauth]"""
2023-03-27 14:01:39;10.77.20.248;sshd;"""Disconnecting: Too many authentication failures [preauth]"""
2023-03-27 14:02:16;10.77.20.248;sshd;"""Received disconnect from 85.245.107.41 port 54866:11: disconnected by user"""
2023-03-27 14:02:16;10.77.20.248;sshd;"""Disconnected from 85.245.107.41 port 54866"""
2023-03-27 14:02:16;10.77.20.248;sshd;"""pam_unix(sshd:session): session closed for user ubuntu"""
2023-03-27 14:02:16;10.77.20.248;systemd-logind;"""Removed session 3."""
2023-03-27 14:04:09;10.77.20.248;sshd;"""Bad protocol version identification '' from 85.245.107.41 port 55172"""
2023-03-27 14:17:01;10.77.20.248;CRON;"""pam_unix(cron:session): session opened for user root by (uid=0)"""
2023-03-27 14:17:01;10.77.20.248;CRON;"""pam_unix(cron:session): session closed for user root"""
2023-03-27 14:18:36;10.77.20.248;sshd;"""Bad protocol version identification '' from 85.245.107.41 port 56709"""
2023-03-27 14:54:57;10.77.20.248;sshd;"""Invalid user support from 95.152.57.58"""
2023-03-27 14:54:57;10.77.20.248;sshd;"""input_userauth_request: invalid user support [preauth]"""
2023-03-27 14:54:58;10.77.20.248;sshd;"""error: maximum authentication attempts exceeded for invalid user support from 95.152.57.58 port 53679 ssh2 [preauth]"""
2023-03-27 14:54:58;10.77.20.248;sshd;"""Disconnecting: Too many authentication failures [preauth]"""
2023-03-27 15:17:01;10.77.20.248;CRON;"""pam_unix(cron:session): session opened for user root by (uid=0)"""
2023-03-27 15:17:01;10.77.20.248;CRON;"""pam_unix(cron:session): session closed for user root"""
2023-03-27 15:30:59;10.77.20.248;sshd;"""Did not receive identification string from 209.160.24.191"""
2023-03-27 15:46:53;10.77.20.248;sshd;"""error: maximum authentication attempts exceeded for root from 90.144.183.19 port 57648 ssh2 [preauth]"""
2023-03-27 15:46:53;10.77.20.248;sshd;"""Disconnecting: Too many authentication failures [preauth]"""
2023-03-27 15:48:29;10.77.20.248;sshd;"""Accepted publickey for ubuntu from 85.245.107.41 port 57684 ssh2: RSA SHA256:Kl8kPGZrTiz7g4FO1hyqHdsSBBb5Fge6NWOobN03XJg"""
2023-03-27 15:48:29;10.77.20.248;sshd;"""pam_unix(sshd:session): session opened for user ubuntu by (uid=0)"""
2023-03-27 15:48:29;10.77.20.248;systemd ;"""pam_unix(systemd-user:session): session opened for user ubuntu by (uid=0)"""
2023-03-27 15:48:29;10.77.20.248;systemd-logind;"""New session 6 of user ubuntu."""
2023-03-27 15:49:20;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/dpkg -i filebeat-5.3.0-amd64.deb"""
2023-03-27 15:49:20;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 15:49:21;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 15:59:42;10.77.20.248;sshd;"""error: maximum authentication attempts exceeded for root from 186.128.152.44 port 34605 ssh2 [preauth]"""
2023-03-27 15:59:42;10.77.20.248;sshd;"""Disconnecting: Too many authentication failures [preauth]"""
2023-03-27 16:02:57;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:02:57;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:03:19;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:04:18;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:04:18;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:04:29;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:05:03;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=./filebeat -e -setup -modules=system -c /etc/filebeat/filebeat.yml"""
2023-03-27 16:05:03;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:05:03;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:10:32;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:10:32;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:10:46;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:11:05;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:11:05;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:12:10;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:12:19;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:12:19;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:12:42;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:12:46;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:12:46;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:13:46;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:14:29;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:14:29;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:14:38;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:14:39;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:14:39;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:14:52;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:16:06;10.77.20.248;sshd;"""Received disconnect from 218.65.30.53 port 22445:11:  [preauth]"""
2023-03-27 16:16:06;10.77.20.248;sshd;"""Disconnected from 218.65.30.53 port 22445 [preauth]"""
2023-03-27 16:16:19;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:16:19;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:16:27;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:16:33;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat start"""
2023-03-27 16:16:33;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:16:34;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:16:42;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/su"""
2023-03-27 16:16:42;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:16:42;10.77.20.248;su;"""Successful su for root by root"""
2023-03-27 16:16:42;10.77.20.248;su;"""+ /dev/pts/0 root:root"""
2023-03-27 16:16:42;10.77.20.248;su;"""pam_unix(su:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:16:42;10.77.20.248;su;"""pam_systemd(su:session): Cannot create session: Already running in a session"""
2023-03-27 16:17:01;10.77.20.248;CRON;"""pam_unix(cron:session): session opened for user root by (uid=0)"""
2023-03-27 16:17:01;10.77.20.248;CRON;"""pam_unix(cron:session): session closed for user root"""
2023-03-27 16:17:24;10.77.20.248;su;"""pam_unix(su:session): session closed for user root"""
2023-03-27 16:17:24;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:17:29;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat stop"""
2023-03-27 16:17:29;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:17:29;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:17:31;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat start"""
2023-03-27 16:17:31;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:17:32;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:17:35;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/su"""
2023-03-27 16:17:35;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:17:35;10.77.20.248;su;"""Successful su for root by root"""
2023-03-27 16:17:35;10.77.20.248;su;"""+ /dev/pts/0 root:root"""
2023-03-27 16:17:35;10.77.20.248;su;"""pam_unix(su:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:17:35;10.77.20.248;su;"""pam_systemd(su:session): Cannot create session: Already running in a session"""
2023-03-27 16:23:46;10.77.20.248;sshd;"""Received disconnect from 89.97.55.33 port 44947:11: disconnected by user [preauth]"""
2023-03-27 16:23:46;10.77.20.248;sshd;"""Disconnected from 89.97.55.33 port 44947 [preauth]"""
2023-03-27 16:29:06;10.77.20.248;su;"""pam_unix(su:session): session closed for user root"""
2023-03-27 16:29:06;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:29:09;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:29:09;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:30:57;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:31:03;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat start"""
2023-03-27 16:31:03;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:31:03;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:31:07;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/su"""
2023-03-27 16:31:07;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:31:07;10.77.20.248;su;"""Successful su for root by root"""
2023-03-27 16:31:07;10.77.20.248;su;"""+ /dev/pts/0 root:root"""
2023-03-27 16:31:07;10.77.20.248;su;"""pam_unix(su:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:31:07;10.77.20.248;su;"""pam_systemd(su:session): Cannot create session: Already running in a session"""
2023-03-27 16:50:03;10.77.20.248;sudo ;"""    root : TTY=pts/0 ; PWD=/usr/share/filebeat/scripts ; USER=root ; COMMAND=/usr/bin/apt-get install zip"""
2023-03-27 16:50:03;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:50:12;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:51:21;10.77.20.248;su;"""pam_unix(su:session): session closed for user root"""
2023-03-27 16:51:21;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:53:45;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml"""
2023-03-27 16:53:45;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:53:51;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:54:49;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/share/filebeat/bin/filebeat -setup system"""
2023-03-27 16:54:49;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:54:49;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:55:03;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/share/filebeat/bin/filebeat -setup system -c filebeat.yml"""
2023-03-27 16:55:03;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:55:03;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:55:23;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/cp filebeat.template.json /usr/share/filebeat/bin/filebeat.template.json"""
2023-03-27 16:55:23;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:55:23;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:55:26;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/share/filebeat/bin/filebeat -setup system -c filebeat.yml"""
2023-03-27 16:55:26;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:55:26;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:55:56;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/cp filebeat.template-es2x.json /usr/share/filebeat/bin/"""
2023-03-27 16:55:56;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:55:56;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:56:00;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/share/filebeat/bin/filebeat -setup system -c filebeat.yml"""
2023-03-27 16:56:00;10.77.20.248;sudo ;"""pam_unix(sudo:session): session opened for user root by ubuntu(uid=0)"""
2023-03-27 16:56:00;10.77.20.248;sudo ;"""pam_unix(sudo:session): session closed for user root"""
2023-03-27 16:56:27;10.77.20.248;sshd;"""Received disconnect from 94.177.177.106 port 45905:11: Bye Bye [preauth]"""
2023-03-27 16:56:27;10.77.20.248;sshd;"""Disconnected from 94.177.177.106 port 45905 [preauth]"""
2023-03-27 16:58:31;10.77.20.248;sudo ;"""  ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup"""
